,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Account Holder Category
3752,55,30.0,82,4,1.3,Professional,219,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3753,30,4.0,34,2,0.3,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3754,63,37.0,112,4,2.4,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3755,55,25.0,42,3,1.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3756,35,11.0,83,2,2.2,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3757,45,21.0,142,1,1.4,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3758,47,23.0,199,2,6.66666666666667,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3759,31,4.0,29,4,1.5,Graduate,121,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3760,56,26.0,70,3,1.4,Professional,273,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3761,49,24.0,25,2,0.7,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3762,53,27.0,84,2,1.1,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3763,62,36.0,81,3,4.4,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3764,63,37.0,15,2,0.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3765,26,0.0,54,3,0.3,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3766,59,35.0,108,4,3.8,Graduate,304,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3767,40,16.0,83,4,2.66666666666667,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3768,42,16.0,62,1,0.7,Professional,170,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3769,29,4.0,134,2,3.3,Undergraduate,204,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3770,40,16.0,75,3,2.33333333333333,Undergraduate,79,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3771,31,7.0,109,2,2.0,Graduate,341,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3772,35,10.0,152,2,3.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3773,62,36.0,83,4,2.4,Professional,0,No,Yes,No,No,No,Holds Only Security Account
3774,51,26.0,52,4,1.8,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3775,32,6.0,31,2,2.0,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3776,27,3.0,135,3,2.7,Professional,449,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3777,62,37.0,98,1,0.9,Undergraduate,151,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3778,66,41.0,14,4,0.6,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3779,53,27.0,64,4,2.6,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3780,49,25.0,109,2,6.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3781,65,40.0,118,1,1.3,Undergraduate,333,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3782,30,5.0,80,4,2.2,Graduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3783,60,34.0,51,3,1.4,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3784,30,6.0,115,4,3.8,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3785,54,28.0,83,1,2.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3786,54,28.0,90,1,0.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3787,37,12.0,28,4,1.7,Undergraduate,0,No,Yes,Yes,Yes,No,Holds Both Security & Deposit Account
3788,32,7.0,82,2,2.5,Undergraduate,221,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3789,51,27.0,24,3,0.4,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3790,46,22.0,71,2,1.7,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3791,41,17.0,80,1,0.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3792,62,36.0,109,4,1.7,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3793,54,28.0,140,1,2.9,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3794,52,27.0,39,4,0.2,Graduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3795,51,25.0,39,1,1.2,Graduate,98,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3796,24,20.1046,50,3,2.4,Graduate,0,No,Yes,No,No,No,Holds Only Security Account
3797,61,35.0,31,2,0.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3798,55,25.0,35,3,1.0,Professional,144,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3799,37,11.0,44,4,0.2,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3800,64,38.0,35,1,0.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3801,34,8.0,20,2,0.3,Undergraduate,106,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3802,31,7.0,10,4,0.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3803,42,18.0,83,4,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3804,47,22.0,203,2,8.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3805,29,5.0,84,3,0.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3806,34,8.0,41,4,0.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3807,36,11.0,164,2,7.8,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3808,34,10.0,152,2,6.5,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3809,26,2.0,62,4,1.6,Undergraduate,0,No,Yes,No,No,No,Holds Only Security Account
3810,48,24.0,12,4,1.0,Undergraduate,89,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3811,47,23.0,28,4,0.6,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3812,39,13.0,52,1,2.0,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3813,62,37.0,19,3,1.3,Graduate,97,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3814,34,9.0,35,3,1.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3815,43,19.0,28,4,0.3,Undergraduate,96,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3816,55,30.0,70,3,2.0,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3817,65,40.0,140,1,0.9,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3818,26,0.0,102,4,2.3,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3819,57,27.0,50,4,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3820,32,7.0,61,3,2.3,Undergraduate,205,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3821,35,9.0,188,2,3.7,Graduate,259,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3822,63,33.0,178,4,9.0,Professional,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3823,49,25.0,44,4,0.9,Graduate,194,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3824,23,20.1046,12,4,1.0,Undergraduate,0,No,Yes,No,No,Yes,Holds Only Security Account
3825,30,6.0,69,4,3.4,Undergraduate,188,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3826,43,19.0,132,1,5.0,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3827,39,14.0,128,2,3.9,Undergraduate,196,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3828,31,6.0,44,4,0.8,Undergraduate,122,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3829,65,39.0,44,1,0.5,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3830,34,8.0,34,2,2.0,Professional,0,No,Yes,No,Yes,No,Holds Only Security Account
3831,37,12.0,132,2,3.9,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3832,62,38.0,158,2,2.1,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3833,33,9.0,83,1,0.1,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3834,48,22.0,28,1,1.4,Professional,75,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3835,33,9.0,131,3,2.2,Professional,0,Yes,Yes,No,No,No,Holds Only Security Account
3836,45,19.0,31,3,0.5,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3837,44,19.0,40,4,0.0,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3838,37,11.0,71,2,1.8,Undergraduate,127,No,Yes,No,No,No,Holds Only Security Account
3839,31,5.0,42,2,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3840,56,31.0,35,3,0.1,Graduate,114,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3841,30,4.0,81,2,0.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3842,61,35.0,91,2,2.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3843,32,7.0,129,4,5.2,Graduate,0,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3844,51,27.0,75,1,2.7,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3845,26,1.0,54,4,0.6,Graduate,230,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3846,31,5.0,43,1,1.5,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3847,43,18.0,94,4,1.1,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3848,57,32.0,84,4,1.3,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3849,42,18.0,34,1,2.0,Graduate,0,No,Yes,No,No,No,Holds Only Security Account
3850,48,23.0,15,4,0.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3851,46,21.0,99,2,3.8,Professional,194,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3852,33,7.0,15,1,0.4,Graduate,82,No,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
3853,45,21.0,83,4,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3854,31,6.0,83,4,1.8,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3855,42,18.0,143,1,1.7,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3856,56,30.0,81,4,2.6,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3857,63,39.0,39,1,1.9,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3858,42,18.0,158,2,0.4,Graduate,277,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3859,50,24.0,62,1,1.4,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3860,31,6.0,64,2,0.1,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3861,65,40.0,29,1,1.5,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3862,60,34.0,64,3,2.5,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3863,34,10.0,21,4,0.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3864,62,32.0,142,2,2.8,Professional,0,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3865,56,30.0,64,3,2.5,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3866,51,25.0,40,4,1.8,Undergraduate,0,No,Yes,No,No,Yes,Holds Only Security Account
3867,44,19.0,61,3,2.7,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3868,41,16.0,44,1,0.3,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3869,43,16.0,78,3,2.66666666666667,Graduate,161,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3870,25,0.0,25,2,0.9,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3871,40,16.0,125,2,1.9,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3872,53,29.0,63,2,1.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3873,54,30.0,54,1,1.6,Professional,185,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3874,36,12.0,92,2,0.0,Undergraduate,184,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3875,26,2.0,119,2,0.6,Undergraduate,381,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3876,35,11.0,40,1,2.4,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3877,29,4.0,41,1,1.0,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3878,35,11.0,81,2,0.0,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3879,28,4.0,101,3,2.5,Undergraduate,270,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3880,48,24.0,25,4,0.5,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3881,46,20.0,55,1,1.5,Graduate,0,No,Yes,No,No,No,Holds Only Security Account
3882,31,7.0,43,1,2.1,Professional,166,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3883,40,16.0,98,2,1.8,Graduate,98,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3884,27,1.0,112,4,2.3,Professional,402,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3885,32,2.0,69,4,4.0,Professional,102,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3886,67,43.0,79,4,1.7,Graduate,215,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3887,24,20.1046,118,2,7.2,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3888,45,18.0,81,3,2.66666666666667,Graduate,251,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3889,26,0.0,19,1,0.1,Graduate,121,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3890,42,17.0,139,2,2.9,Professional,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3891,65,40.0,63,3,0.5,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3892,59,33.0,102,2,1.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3893,30,5.0,40,4,1.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3894,32,6.0,44,1,0.3,Undergraduate,81,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3895,36,12.0,59,3,2.0,Undergraduate,216,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3896,48,24.0,224,2,6.66666666666667,Undergraduate,0,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3897,56,31.0,64,2,2.3,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3898,44,20.0,129,2,3.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3899,60,34.0,43,1,1.4,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3900,51,27.0,12,3,0.4,Undergraduate,0,No,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
3901,34,10.0,53,3,2.6,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3902,45,21.0,39,2,2.1,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3903,47,23.0,65,1,0.0,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3904,29,5.0,18,1,0.4,Professional,94,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3905,52,28.0,55,1,1.6,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3906,61,35.0,60,1,2.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3907,40,14.0,42,2,0.3,Undergraduate,187,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3908,24,0.0,44,3,0.1,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3909,33,7.0,111,2,1.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3910,33,8.0,62,1,1.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3911,52,26.0,44,2,0.8,Professional,148,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3912,40,14.0,69,1,1.5,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3913,45,20.0,62,3,0.8,Professional,172,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3914,27,3.0,35,1,1.8,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3915,38,13.0,91,1,2.8,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3916,50,26.0,12,1,0.2,Undergraduate,96,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3917,41,15.0,89,3,0.1,Undergraduate,292,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3918,60,34.0,65,4,1.7,Graduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3919,64,34.0,179,2,4.5,Professional,400,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3920,34,8.0,82,2,1.5,Professional,0,No,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
3921,30,6.0,48,1,1.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3922,31,4.0,20,4,1.5,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3923,41,15.0,91,1,2.8,Professional,330,No,Yes,No,Yes,No,Holds Only Security Account
3924,61,37.0,122,2,6.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3925,42,18.0,22,1,1.4,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3926,48,23.0,43,2,1.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3927,59,34.0,38,4,1.7,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3928,57,33.0,61,3,2.66666666666667,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3929,37,13.0,33,4,0.4,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3930,53,27.0,145,1,2.9,Undergraduate,345,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3931,53,27.0,170,1,1.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3932,26,2.0,55,3,0.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3933,39,14.0,40,1,2.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3934,35,11.0,68,2,0.0,Undergraduate,126,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3935,59,33.0,53,3,2.5,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3936,43,18.0,63,3,0.8,Professional,0,No,Yes,No,No,No,Holds Only Security Account
3937,39,15.0,123,2,2.2,Undergraduate,92,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3938,49,24.0,13,2,0.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3939,47,23.0,12,4,0.2,Undergraduate,102,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3940,41,17.0,53,2,2.5,Undergraduate,102,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3941,57,33.0,79,1,2.7,Graduate,294,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3942,42,17.0,89,1,0.1,Graduate,170,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3943,61,36.0,188,1,9.3,Graduate,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3944,56,26.0,62,3,1.4,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3945,29,3.0,123,3,5.6,Professional,428,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3946,25,20.1046,40,3,2.4,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3947,32,8.0,119,4,5.0,Professional,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3948,37,12.0,123,4,3.1,Graduate,253,Yes,No,Yes,Yes,Yes,Holds Only Deposit Account
3949,31,5.0,23,1,0.4,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3950,38,14.0,62,1,1.5,Professional,255,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3951,40,14.0,69,3,2.1,Undergraduate,106,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3952,61,36.0,124,2,3.9,Undergraduate,0,No,Yes,No,No,Yes,Holds Only Security Account
3953,50,26.0,52,4,0.1,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3954,32,7.0,134,2,3.1,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3955,62,36.0,58,1,0.8,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3956,62,37.0,45,3,0.5,Graduate,200,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
